Title,Note,URL,Comment
Brothers Restaurant,"Charcoal grill kbbq , known for Kalbi",https://www.google.com/maps/place/Brothers+Restaurant/data=!4m2!3m1!1s0x8085873eb52758b9:0xd319f1ee2f6765bf,
Shiok! Singapore Kitchen,,https://www.google.com/maps/place/Shiok!+Singapore+Kitchen/data=!4m2!3m1!1s0x808fa4affcf76cbb:0xe9208c966e6a9e7,
Linea Caffe,,https://www.google.com/maps/place/Linea+Caffe/data=!4m2!3m1!1s0x808f7e3cbfae4b15:0xcae60c0a91648201,
DecoDance Bar,,https://www.google.com/maps/place/DecoDance+Bar/data=!4m2!3m1!1s0x808581f69efd2127:0x2439aa99f52e8d24,
Last Rites,Casey Feldman. Plane crash vibe. Dark tiki bar,https://www.google.com/maps/place/Last+Rites/data=!4m2!3m1!1s0x808f7fb950346911:0x9b0727fc24ffeec4,
Sunset Subs,"Ike’s dupe, cheap",https://www.google.com/maps/place/Sunset+Subs/data=!4m2!3m1!1s0x80858723405e331d:0xca5e3dd0542c131b,
Underdogs Tres,,https://www.google.com/maps/place/Underdogs+Tres/data=!4m2!3m1!1s0x80858765808efda1:0x8b5dbb1620cc71eb,
MOOHAN Korean BBQ,,https://www.google.com/maps/place/MOOHAN+Korean+BBQ/data=!4m2!3m1!1s0x80c2c751b9a0c191:0xb852ae6740125dc1,
Lilah,,https://www.google.com/maps/place/Lilah/data=!4m2!3m1!1s0x808581006259ec6d:0x94f27c843cfe78ed,
Bopomofo Cafe,,https://www.google.com/maps/place/Bopomofo+Cafe/data=!4m2!3m1!1s0x80c2db2b48517b31:0xf738e9710c739480,
Langer's Delicatessen-Restaurant,"This iconic deli is renowned for its pastrami sandwiches, especially the #19, which features pastrami, Swiss cheese, coleslaw, and Russian dressing on rye. It's often hailed as one of the best delis in the country.

Even though it’s so famous it doesn’t have a tourist trap feel like Katz’s. You can tell bc it’s filled with locals just having some breakfast or brunch",https://www.google.com/maps/place/Langer's+Delicatessen-Restaurant/data=!4m2!3m1!1s0x80c2c79f65c05a3f:0x36ae812febfdc501,
The Apple Pan,"This historic burger joint has been around since 1947 and is beloved for its no-frills, old-school burgers and pies.

The entire restaurant is a wraparound counter seating, and the service is impeccable.

The hickory burger is really good and the fries are always served fresh ",https://www.google.com/maps/place/The+Apple+Pan/data=!4m2!3m1!1s0x80c2bbbd330062c9:0xc51afbd304151d0a,
Jigger & Pony,Asia's 50 best bars,https://www.google.com/maps/place/Jigger+%26+Pony/data=!4m2!3m1!1s0x31da190d061da0df:0x41672a5a407459bc,
Avenues San Francisco,"Cafe, Musubis blocks from the beach. ",https://www.google.com/maps/place/Avenues+San+Francisco/data=!4m2!3m1!1s0x808f7d636a2d23e5:0x54310eb1d27df0bc,
Lab 88,Drinking place with soju towers.,https://www.google.com/maps/place/Lab+88/data=!4m2!3m1!1s0x80c2da13a5243543:0xd0bdc0b541f7f6b5,
Nopalito,,https://www.google.com/maps/place/Nopalito/data=!4m2!3m1!1s0x808580ae587adc59:0xe6e386ac00f01272,
Dumpling Home,,https://www.google.com/maps/place/Dumpling+Home/data=!4m2!3m1!1s0x808581af59f48295:0xfd724d8fafaa2e26,
Palm City,"Sundrenched wine bar sidewalk seating. 

Known for its sandwiches",https://www.google.com/maps/place/Palm+City/data=!4m2!3m1!1s0x8085870984eb6455:0x494b0682fb73bc1c,
Souvla,,https://www.google.com/maps/place/Souvla/data=!4m2!3m1!1s0x808580a26c77306d:0xb43108d1e99c8af1,
TONGA ROOM & HURRICANE BAR,,https://www.google.com/maps/place/TONGA+ROOM+%26+HURRICANE+BAR/data=!4m2!3m1!1s0x8085808d1ad53055:0xef5f5fa21e8d5af9,
Seoul Gom Tang,,https://www.google.com/maps/place/Seoul+Gom+Tang/data=!4m2!3m1!1s0x808fca1282127313:0xec5beae77718c944,
Egglicious India,Eggitarian Indian food lol.,https://www.google.com/maps/place/Egglicious+India/data=!4m2!3m1!1s0x808fcbc8c69abe5b:0x1dd216efa58d4e4e,
Katsuo & Kombu,,https://www.google.com/maps/place/Katsuo+%26+Kombu/data=!4m2!3m1!1s0x808581c711dee925:0x8c046c711552f86,
hed verythai,"Thai, served bento style with set meals. It’s so delicious ",https://www.google.com/maps/place/hed+verythai/data=!4m2!3m1!1s0x8085819c330a048b:0xa4fc522fa6bf0f28,
Qargo Coffee,,https://www.google.com/maps/place/Qargo+Coffee/data=!4m2!3m1!1s0x808fc9de1701162d:0x42c77e082eea3240,
Delah Coffee,"My favorite coffeeshop in SF (there's multiple locations in SF and east bay!). Turkish coffeeshop, built for working/hanging out.
- Open till 11pm every day
- Turkish pastries
- Turkish coffees
- Coffees are strong with big portions
- Free wifi
- Plenty seating
- No music sometimes
- Vibes are respectful and quiet",https://www.google.com/maps/place/Delah+Coffee/data=!4m2!3m1!1s0x808581990ca0ce2f:0x944118dbe8c9038d,
Happy Family Gourmet Inc,Really good! Hand cut noodles and dumplings. Dishes that are hard to get anywhere else. Big portions,https://www.google.com/maps/place/Happy+Family+Gourmet+Inc/data=!4m2!3m1!1s0x808f7d91b3fbffff:0x724c4b983ab3bbaf,
Das Bierhauz,,https://www.google.com/maps/place/Das+Bierhauz/data=!4m2!3m1!1s0x808fb7fb20a76c5b:0x4a7b782fe5f0355c,
Little Lucca,"Popular, could expect a line. Huge sandwiches, really good",https://www.google.com/maps/place/Little+Lucca/data=!4m2!3m1!1s0x808f799c3c0d3a41:0xf1f222d2141a8806,
Tony's Pizza Napoletana,No 19 in worlds best pizza,https://www.google.com/maps/place/Tony's+Pizza+Napoletana/data=!4m2!3m1!1s0x808580f112dc711d:0xbfb3fcde3487fb40,
Starlite,,https://www.google.com/maps/place/Starlite/data=!4m2!3m1!1s0x8085808ebdf68537:0x6aa263a7fed199ae,
Ben Tre Restaurant,,https://www.google.com/maps/place/Ben+Tre+Restaurant/data=!4m2!3m1!1s0x808f79aee7e3c631:0xa9591bdcbfbb35bc,
Polkcha,"Jae’s bar, Late night menu after 10. Get the baijiu shot and beer, that’ll fuck you up ",https://www.google.com/maps/place/Polkcha/data=!4m2!3m1!1s0x808581004f37d1f5:0x3efd302a5008632c,
ANINA,,https://www.google.com/maps/place/ANINA/data=!4m2!3m1!1s0x808580a276c0884f:0xe7427b360f1ade29,
a Mano,,https://www.google.com/maps/place/a+Mano/data=!4m2!3m1!1s0x808580989e6ef88d:0xf816822034a9be2f,
Scratch,,https://www.google.com/maps/place/Scratch/data=!4m2!3m1!1s0x808fb733a483354f:0xe52dd6af48274f23,
Apni Mandi Farmers Market Sunnyvale,"This place is open 24/7, they have a hot foods section that’s very regional and popular. Vegetarian. Very affordable 

I got the chole bhature, delicious",https://www.google.com/maps/place/Apni+Mandi+Farmers+Market+Sunnyvale/data=!4m2!3m1!1s0x808fb781e6e51629:0x3d0aad4919cfebc2,
Trick Dog,Poppin cocktail bar with a creative cocktail menu and good bar bites. You can hit this place and True Laurel back to back,https://www.google.com/maps/place/Trick+Dog/data=!4m2!3m1!1s0x808f7e373fb8cf15:0x1c67d1b3579cae7f,
Taqueria Pátzcuaro,"Al pastor, tortas",https://www.google.com/maps/place/Taqueria+P%C3%A1tzcuaro/data=!4m2!3m1!1s0x808fb66e3c196f4b:0x6ba1d63c4640bbc1,
Java Beach Cafe,,https://www.google.com/maps/place/Java+Beach+Cafe/data=!4m2!3m1!1s0x808587969d812a81:0xe153ea7a8d729785,
Black Bird Bookstore and Café,Cute family friendly bookstore and cafe. But they don’t allow laptops so you can’t work there,https://www.google.com/maps/place/Black+Bird+Bookstore+and+Caf%C3%A9/data=!4m2!3m1!1s0x80858797318d3bcd:0xc980296683aef995,
Ritual Coffee Roasters,"Looots of seats for working. But slightly expensive coffee, like $5 for an espresso",https://www.google.com/maps/place/Ritual+Coffee+Roasters/data=!4m2!3m1!1s0x808f7e3e89dacb9b:0x6b734213bb326353,
Le Marais Bakery,"French bakery and creperie, to the extent that many of the workers are french girls lol. Good for brunch and also working with a coffee",https://www.google.com/maps/place/Le+Marais+Bakery/data=!4m2!3m1!1s0x808f7e1a339111f1:0x6ea335d502441344,
El Charrito,"This place is interesting. It’s known for their burritos. They serve a unique style of burrito that’s very underfilled and flimsy, with just rice beans and meat. But it only costs $5.

Their meats are very tasty and many many options, all stewed meats, no grilled. 

Everything is homemade down to the tortillas and salsas.

The place used to be a convenience store, and they kept much of the convenience store aspect, with a wall of drinks fridges and racks of chips",https://www.google.com/maps/place/El+Charrito/data=!4m2!3m1!1s0x808df8c45e08f737:0x7f4de5a51204bdc8,
Meet Fresh Cupertino,,https://www.google.com/maps/place/Meet+Fresh+Cupertino/data=!4m2!3m1!1s0x808fb59e0e10c24d:0xc3b93e585ebfde02,
Jinsol Gukbap 3rd (진솔국밥 3가),"순대국밥. They give you huge portions. Both rice and noodles on the side. Hella banchan and unique banchan too. One of the banchan is soy marinated crab, crazy",https://www.google.com/maps/place/Jinsol+Gukbap+3rd+(%EC%A7%84%EC%86%94%EA%B5%AD%EB%B0%A5+3%EA%B0%80)/data=!4m2!3m1!1s0x80c2b97dc7b6ef03:0xe246e717fad24514,
Destroyer,"Jenny’s rec, Scandinavian breakfast/lunch",https://www.google.com/maps/place/Destroyer/data=!4m2!3m1!1s0x80c2b99ab5148abf:0xe63ca4fce42691c7,
Ahgassi Gopchang,Famous gopchang and kbbq restaurant visited by Korean celebs when they’re in LA. Open late,https://www.google.com/maps/place/Ahgassi+Gopchang/data=!4m2!3m1!1s0x80c2b89cb666c44d:0x822a072de7309428,
Dayglow,Tyler's rec. They have cool coffee-based cocktails,https://www.google.com/maps/place/Dayglow/data=!4m2!3m1!1s0x80c2c73f4c326ff9:0x15f057111ab67b3d,
Porto's Bakery and Cafe,,https://www.google.com/maps/place/Porto's+Bakery+and+Cafe/data=!4m2!3m1!1s0x80c29581d2fc8333:0x2bbe1a28d46a2726,
Borit Gogae,"Healthy Korean food, get the set menu",https://www.google.com/maps/place/Borit+Gogae/data=!4m2!3m1!1s0x80c2b94e21d71dc5:0x7ded7b7252ae4253,
Dan Sung Sa,Late night Korean style izakaya with really interesting exotic dishes. Interior feels like an old school grimy izakaya too,https://www.google.com/maps/place/Dan+Sung+Sa/data=!4m2!3m1!1s0x80c2c77c91ab6b01:0x72786640a7da4b2,
Maru Coffee,"Tyler’s rec, owned by Korean",https://www.google.com/maps/place/Maru+Coffee/data=!4m2!3m1!1s0x80c2c62011fa30ff:0x2ac90042413608fb,
Sichuan Impression,GOAT Sichuan place in 626,https://www.google.com/maps/place/Sichuan+Impression/data=!4m2!3m1!1s0x80c2c5122ae84031:0x87b928df1362ff9d,
Civil Coffee,Great outdoor patio area. Solid espresso served euro style with sparkling water,https://www.google.com/maps/place/Civil+Coffee/data=!4m2!3m1!1s0x80c2c4106fffe291:0x75d77643115b0800,
Petit Trois,"A small French bistro by chef Ludo Lefebvre, who owned Trois Mec, a Michelin star restaurant that closed in the pandemic 

Known for its classic French bistro dishes like escargot, steak frites, and croque monsieur. It's a go-to for anyone craving French comfort food in an intimate setting.

Highlight is the Big Mec, a burger that’s covered in their house reduction sauce. The fries were also perfect - like fresh McDonald’s fries but also with a creamy taste?",https://www.google.com/maps/place/Petit+Trois/data=!4m2!3m1!1s0x80c2b8d33ce3dcc9:0xb0a9252822b856f6,
Santa Barbara Shellfish Company,"Uni and other local seafood, not touristy . Has counter service and outdoor seating on the pier",https://www.google.com/maps/place/Santa+Barbara+Shellfish+Company/data=!4m2!3m1!1s0x80e913f2a6797bf9:0xf1719b284dcac9a3,
Harper & Rye,,https://www.google.com/maps/place/Harper+%26+Rye/data=!4m2!3m1!1s0x808580eb1d8107bb:0x1554013c629c8391,
Bob's Donut & Pastry Shop,,https://www.google.com/maps/place/Bob's+Donut+%26+Pastry+Shop/data=!4m2!3m1!1s0x808580eb1f5de18f:0xd31cb7a2bea69e22,
Brothers Cousins Tacos,,https://www.google.com/maps/place/Brothers+Cousins+Tacos/data=!4m2!3m1!1s0x80c2bb39158912b7:0x414c2505a382b167,
Don Pollon Food Truck,Bone marrow tacos in east la ,https://www.google.com/maps/place/Don+Pollon+Food+Truck/data=!4m2!3m1!1s0x80c2cf336fcb7775:0xd9a9a739f128ae3b,
Pacific Cocktail Haven,"North America's 50 Best Bars #38 in 2024

It has cocktails with asian ingredients. Okay cocktails, great atmosphere. Moody outdoor seating",https://www.google.com/maps/place/Pacific+Cocktail+Haven/data=!4m2!3m1!1s0x8085808e80f0678b:0x65dd807d5d205482,
Motoring Coffee,"Car themed coffeeshop - very cool vibes and playlist, cool clientele. Feels like it should be in like Silverlake neighborhood of LA (and it's originally from LA!)",https://www.google.com/maps/place/Motoring+Coffee/data=!4m2!3m1!1s0x808581006f1190df:0x94d1eefcb21be7b2,
Angele Restaurant & Bar,,https://www.google.com/maps/place/Angele+Restaurant+%26+Bar/data=!4m2!3m1!1s0x808506692b9a9409:0xd99f59aef9acc58,
Sterling Vineyards,Winery on top of a hill; amazing panoramic views of Napa Valley,https://www.google.com/maps/place/Sterling+Vineyards/data=!4m2!3m1!1s0x808507fd79b32903:0x8ee4a53966ee8657,
Cafe Réveille,"Great interior, cute outdoor seating, great playlists. Serves acai bowls and espresso with sparking water, the European way",https://www.google.com/maps/place/Cafe+R%C3%A9veille/data=!4m2!3m1!1s0x808580a6fa4585ef:0x40a859dd201e466f,
Ocean Beach Cafe,Cafe and non-alcoholic wine bar next to Ocean Beach! Locally owned vibes,https://www.google.com/maps/place/Ocean+Beach+Cafe/data=!4m2!3m1!1s0x808587a718b08a83:0xcb3ada8f14458da3,
Doppio Zero San Francisco,,https://www.google.com/maps/place/Doppio+Zero+San+Francisco/data=!4m2!3m1!1s0x80858098bf18d5b5:0xa54cb5627c85e368,
The San Francisco Athletic Club,"Great sports bar. Many many screens, decent bar food. The cover is kinda high for some sporting events ($20), but that just makes the place less crowded which is nice",https://www.google.com/maps/place/The+San+Francisco+Athletic+Club/data=!4m2!3m1!1s0x808580c994d2426b:0xc79dc7b2bf3bfb59,
아난티 남해 컨트리 클럽,,https://www.google.com/maps/place/%EC%95%84%EB%82%9C%ED%8B%B0+%EB%82%A8%ED%95%B4+%EC%BB%A8%ED%8A%B8%EB%A6%AC+%ED%81%B4%EB%9F%BD/data=!4m2!3m1!1s0x356e79efa8e50ad1:0xcf7c4de5ef8ba356,
Papalote,,https://www.google.com/maps/place/Papalote/data=!4m2!3m1!1s0x808f7e408639c109:0x5e2572656b1365d0,
Flour + Water,,https://www.google.com/maps/place/Flour+%2B+Water/data=!4m2!3m1!1s0x808f7e375e82560d:0x672c242d518603e0,
Chit Chat Cafe,Cafe by the ocean. Live music on weekends. Has a real neighborhood/cheerful vibe,https://www.google.com/maps/place/Chit+Chat+Cafe/data=!4m2!3m1!1s0x808f7b0a02fd348d:0x2996c6853a2fcb2f,
Mad Dog in the Fog,,https://www.google.com/maps/place/Mad+Dog+in+the+Fog/data=!4m2!3m1!1s0x808580a6bf93b597:0x86cabaa956e5f7f8,
Malaya Tea Room,Malaysian British high tea (Kaya toast etc),https://www.google.com/maps/place/Malaya+Tea+Room/data=!4m2!3m1!1s0x808f815e979272f7:0xcecbeecab83a6068,
4505 Burgers & BBQ,,https://www.google.com/maps/place/4505+Burgers+%26+BBQ/data=!4m2!3m1!1s0x808580b1d34b5935:0xabd595844df3daff,
Cha Cha Cha,Caribbean tapas,https://www.google.com/maps/place/Cha+Cha+Cha/data=!4m2!3m1!1s0x80858753d49e1c09:0x97a3a2b6c7bbd864,
House of Prime Rib,,https://www.google.com/maps/place/House+of+Prime+Rib/data=!4m2!3m1!1s0x808580ea69dcae83:0x3ef25abd292344d9,
Caffe Trieste,"Cash only. Beat generation writers and artists used to come to this cafe with lots of espresso coffee options. No frills, Italian vibe. Get the espresso. Live music on Saturdays.",https://www.google.com/maps/place/Caffe+Trieste/data=!4m2!3m1!1s0x808580f3f5da2173:0xee2ded4b4986b7ee,
Leleka Ukrainian Comfort Food (San Francisco),,https://www.google.com/maps/place/Leleka+Ukrainian+Comfort+Food+(San+Francisco)/data=!4m2!3m1!1s0x8085808986b060e9:0xe6252ece05699605,
Nepenthe,Great restaurant great bar great views great vibes,https://www.google.com/maps/place/Nepenthe/data=!4m2!3m1!1s0x808d845a0aedfc43:0xbbc17dd003d94244,
Golden Boy Pizza,"Focaccia pizza, iconic late night spot",https://www.google.com/maps/place/Golden+Boy+Pizza/data=!4m2!3m1!1s0x808580f15be21d9b:0xe113f26b1f7d55ae,
RT Rotisserie,Rotisserie chicken place by Rich Table. Their sides and sauces are rlly good,https://www.google.com/maps/place/RT+Rotisserie/data=!4m2!3m1!1s0x808581a56997c503:0xe257024f9da5c74e,
La Tasca Flamenca Bar de Tapas,,https://www.google.com/maps/place/La+Tasca+Flamenca+Bar+de+Tapas/data=!4m2!3m1!1s0x479ddf978f9eac07:0x80bf36102b4fd75f,
Café La Piazza,"Local spot for gelato and espresso, outdoor seating in the place. Hella locals vibe, sit and people watch",https://www.google.com/maps/place/Caf%C3%A9+La+Piazza/data=!4m2!3m1!1s0x479548d34bd0ba57:0x50873b4be3f482b2,
Brasserie du Cercle,Good place for Luxembourgish food,https://www.google.com/maps/place/Brasserie+du+Cercle/data=!4m2!3m1!1s0x47954f2ca6a3980f:0x21e42260a44acc0d,
Nana – Meze & Wine,Israeli mezze or small plates. Lots of varieties of drinks,https://www.google.com/maps/place/Nana+%E2%80%93+Meze+%26+Wine/data=!4m2!3m1!1s0x479ddf7f81fbe41f:0xc29d25bc6ab08d5f,
Augustiner Bräu Theresienhof - Illinger Haus,,https://www.google.com/maps/place/Augustiner+Br%C3%A4u+Theresienhof+-+Illinger+Haus/data=!4m2!3m1!1s0x479eff3db9f1334f:0x55e3f027d50bc286,
Erbil's Vegan & Mediterran,Vegetarian döner,https://www.google.com/maps/place/Erbil's+Vegan+%26+Mediterran/data=!4m2!3m1!1s0x479e75fbfd4bf435:0x2fb97d980c560f4b,
Kulturstrand der urbanauten,,https://www.google.com/maps/place/Kulturstrand+der+urbanauten/data=!4m2!3m1!1s0x479ddf7d346f153f:0x9cc821dd5394b329,
Rollo Kebap&Burgerhaus,,https://www.google.com/maps/place/Rollo+Kebap%26Burgerhaus/data=!4m2!3m1!1s0x479ddf855057a7cf:0x6f63bcb1ed41d4a6,
Song's Kitchen,,https://www.google.com/maps/place/Song's+Kitchen/data=!4m2!3m1!1s0x479ddfff45c730e1:0x2deaea01a5b90bf2,
Zattis Pizza Bar,,https://www.google.com/maps/place/Zattis+Pizza+Bar/data=!4m2!3m1!1s0x479eff79119372bb:0x2e1715be595f29a7,
Indian Mantra,Solid Indian food and lots of variety ,https://www.google.com/maps/place/Indian+Mantra/data=!4m2!3m1!1s0x479eff6dc7daef91:0x1106b574d747850e,
Jenny's Burger,"Solid burger fundamentals — flame grilled juicy patties, toasted sesame bun. Serve your own condiment station ",https://www.google.com/maps/place/Jenny's+Burger/data=!4m2!3m1!1s0x8085875d02827b37:0xd79430a6633ab909,
Ushi Taro Ramen,"Steak ramen, beef broth, beef karaage",https://www.google.com/maps/place/Ushi+Taro+Ramen/data=!4m2!3m1!1s0x8085878887644989:0xcc373399cd87ee1f,
Balboa Cafe,Espresso martinis ,https://www.google.com/maps/place/Balboa+Cafe/data=!4m2!3m1!1s0x808580d099f77961:0xadeb037c6fe4b1f7,
Sandy's,"New Orleans style muffuletta sandwiches — one of the best sandwiches I’ve had, ever",https://www.google.com/maps/place/Sandy's/data=!4m2!3m1!1s0x8085813a66a23c17:0x4fdf3deb1373b9d6,
Restaurant Mühle Sertig,"A cabin in the mountains next to a creek, not far from Davos. Serves delicious Kaiserschmarren, an Austrian shredded pancake dish",https://www.google.com/maps/place/Restaurant+M%C3%BChle+Sertig/data=!4m2!3m1!1s0x4784a171721df54d:0xb4e2099f228721c3,
Wirtshaus im Tutzinger Hof,Very delicious and unique Bavarian dishes. Has a seasonal menu. English friendly. Serves Weißwurst before noon,https://www.google.com/maps/place/Wirtshaus+im+Tutzinger+Hof/data=!4m2!3m1!1s0x4108f8057d64076b:0x6de342b640d1d90d,
El Nacional Barcelona,Very beautiful food hall -- check out their bathrooms lol,https://www.google.com/maps/place/El+Nacional+Barcelona/data=!4m2!3m1!1s0x12a4a2f26e459133:0xaec7b1e0ea06b75,
Dong Que Quan München,,https://www.google.com/maps/place/Dong+Que+Quan+M%C3%BCnchen/data=!4m2!3m1!1s0x479ddfd7a09af2e5:0xf1f9f915de43c23d,
Wirtshaus am Auwaldsee,,https://www.google.com/maps/place/Wirtshaus+am+Auwaldsee/data=!4m2!3m1!1s0x479eff9de2f4da23:0x6be35d26c8a26366,
Bräustüberl Zur Sudpfanne,,https://www.google.com/maps/place/Br%C3%A4ust%C3%BCberl+Zur+Sudpfanne/data=!4m2!3m1!1s0x479eff70c970838d:0x5d9fba545995833d,
Gordo Taqueria,"Cheap prices; you can get a super burrito with every meat option in it, really solid for the price",https://www.google.com/maps/place/Gordo+Taqueria/data=!4m2!3m1!1s0x8085875cfd7ec679:0xfda77ab0b4259bbe,
Gao Viet Kitchen,,https://www.google.com/maps/place/Gao+Viet+Kitchen/data=!4m2!3m1!1s0x8085872470ab1ffb:0xbda5fb88a30409d2,
Taco Bell,"Legit great spot lol, worth visiting ",https://www.google.com/maps/place/Taco+Bell/data=!4m2!3m1!1s0x808f7a9cca40694b:0x1f4f672b1a9eb1f7,
Mazzetti's Bakery,"Cute local bakery, employs local kids and supports the community 

Known for its Derby Cake",https://www.google.com/maps/place/Mazzetti's+Bakery/data=!4m2!3m1!1s0x808f7e2855555555:0x40642446720e6e14,
True Laurel,,https://www.google.com/maps/place/True+Laurel/data=!4m2!3m1!1s0x808f7e3747a767cf:0x654f83ac573dce90,
Casements Bar,Outdoor patio,https://www.google.com/maps/place/Casements+Bar/data=!4m2!3m1!1s0x808f7f9c27ba6be7:0xc95027968f5bb113,
Evil Eye,,https://www.google.com/maps/place/Evil+Eye/data=!4m2!3m1!1s0x808f7e46c9a1a2ed:0x2e754c98ed6ba89d,
Club Mari's,,https://www.google.com/maps/place/Club+Mari's/data=!4m2!3m1!1s0x808580b8e176c767:0x11a4f36a727b215d,
Happy Lamb Hot Pot | Mountain View,,https://www.google.com/maps/place/Happy+Lamb+Hot+Pot+%7C+Mountain+View/data=!4m2!3m1!1s0x808fb7342eafd227:0x404f8174e8899c55,
Tacos El Charro,Elaborate street side taco operation. Open late nights  ,https://www.google.com/maps/place/Tacos+El+Charro/data=!4m2!3m1!1s0x808f7fc2ef4d6897:0xa5616c6df67a821c,
The Garden Court,,https://www.google.com/maps/place/The+Garden+Court/data=!4m2!3m1!1s0x808580881f0c9dd7:0x4b77492b48623c6c,
Breakfast Little,Breakfast burritos ,https://www.google.com/maps/place/Breakfast+Little/data=!4m2!3m1!1s0x808f7f641814ada7:0x1ba5da6363f00a0d,
Mel's Drive-In,,https://www.google.com/maps/place/Mel's+Drive-In/data=!4m2!3m1!1s0x80858736340341c1:0x6ac014d036d54bb9,
Spark Social SF,,https://www.google.com/maps/place/Spark+Social+SF/data=!4m2!3m1!1s0x808f7fcfddddc751:0xb5383aac2dbd7b2a,
Mel's Drive-In,"Great diner food, open till 3am",https://www.google.com/maps/place/Mel's+Drive-In/data=!4m2!3m1!1s0x808580d0c8fd900b:0xf9a899247d2d59b3,
For The Record,,https://www.google.com/maps/place/For+The+Record/data=!4m2!3m1!1s0x808581a68424d9cb:0x521b0c074d6953b9,
Osamil Upstairs,Lounge-y cocktail bar serving classic cocktails and Asian cocktails,https://www.google.com/maps/place/Osamil+Upstairs/data=!4m2!3m1!1s0x89c259215a5a30a9:0x604fb7091a55136a,
SEOUL SALON NYC,"Good pocha, good portions, a lil pricey but good ",https://www.google.com/maps/place/SEOUL+SALON+NYC/data=!4m2!3m1!1s0x89c2593ebc21dca9:0x6e56006e74be3a32,
Frankel's Delicatessen & Appetizing,,https://www.google.com/maps/place/Frankel's+Delicatessen+%26+Appetizing/data=!4m2!3m1!1s0x89c259445265d12d:0x228d573b5bdd44e9,
Qahwah House,Yemen coffee,https://www.google.com/maps/place/Qahwah+House/data=!4m2!3m1!1s0x89c25953721fc19d:0x185b29b3e7559d6e,
L'Accolade,French bistro with a garden for outdoor dining ,https://www.google.com/maps/place/L'Accolade/data=!4m2!3m1!1s0x89c259a9355558d5:0x51569113e0d14068,
Hamburger America,Hyped hamburger restaurant. Onion smash burgers. Great fries ,https://www.google.com/maps/place/Hamburger+America/data=!4m2!3m1!1s0x89c259989e9ec917:0x74f027a5a0b6dcd3,
Teado Tea Shop,Khoi’s fave boba place. They have you sample the sweetness level before they make it,https://www.google.com/maps/place/Teado+Tea+Shop/data=!4m2!3m1!1s0x89c25a27ff3f1b89:0x18d3c6e7d115902a,
West Rice Roll King 西关肠粉王,,https://www.google.com/maps/place/West+Rice+Roll+King+%E8%A5%BF%E5%85%B3%E8%82%A0%E7%B2%89%E7%8E%8B/data=!4m2!3m1!1s0x89c25b474b69cabf:0x4eed938460af7dae,
Farook Halal Food,Popular halal cart,https://www.google.com/maps/place/Farook+Halal+Food/data=!4m2!3m1!1s0x89c2599f2805e899:0xfde45f2d7fa130e6,
Lovers of Today,,https://www.google.com/maps/place/Lovers+of+Today/data=!4m2!3m1!1s0x89c25995cfd607ed:0xfcc261d356fb0533,
Sake Bar Decibel,,https://www.google.com/maps/place/Sake+Bar+Decibel/data=!4m2!3m1!1s0x89c2599c6f5276fb:0xb5c170a3408fbd0d,
Milu,,https://www.google.com/maps/place/Milu/data=!4m2!3m1!1s0x89c259ff5041c9d7:0x81753ef79b858e84,
Little Star Pizza,Deep dish,https://www.google.com/maps/place/Little+Star+Pizza/data=!4m2!3m1!1s0x808580b04d25fdcd:0xa62532a2a9ad3fab,
Lime Tree,Indonesian Singaporean,https://www.google.com/maps/place/Lime+Tree/data=!4m2!3m1!1s0x8085875beeeec36b:0x5f4cd434656ec9e2,
Danny Coyle's,"Sports, Guinness, picklebacks, pool",https://www.google.com/maps/place/Danny+Coyle's/data=!4m2!3m1!1s0x808580a6658678a5:0x62ee710c5abaf3d5,
Poorboy Coffee & Wine Bar,"Good and interesting cold brew drinks, a little overpriced",https://www.google.com/maps/place/Poorboy+Coffee+%26+Wine+Bar/data=!4m2!3m1!1s0x8085870013558ff9:0x4868f7b6fad1f7f5,
Smuggler's Cove,They got like 70 different rum-based cocktails. Interesting interior too,https://www.google.com/maps/place/Smuggler's+Cove/data=!4m2!3m1!1s0x808580980d878265:0x2f020a98342c5d5d,
Hippie Thai Street Food,,https://www.google.com/maps/place/Hippie+Thai+Street+Food/data=!4m2!3m1!1s0x808580acc4453035:0x84bc23322169fb5c,
Beit Rima,"Palestinian restaurant, get their combo platter. Outdoor seating with good vibes on a sunny day",https://www.google.com/maps/place/Beit+Rima/data=!4m2!3m1!1s0x8085870e8d6595a5:0xf863e2ac97e432f5,
Poc-Chuc Restaurant,"Mayan food and mole; they make their own tortillas and salsa, and they are generous with free tortillas and cheese",https://www.google.com/maps/place/Poc-Chuc+Restaurant/data=!4m2!3m1!1s0x808f7e248c88a551:0x34ba5b6046107647,
Three Babes Bakeshop,Jenny’s favorite pie shop,https://www.google.com/maps/place/Three+Babes+Bakeshop/data=!4m2!3m1!1s0x808f7f1d46194b25:0x8d236db36fbf0005,
Roma Antica,"Good Roman pasta, good outdoor seats and vibes. They give blankets for outdoor seats ",https://www.google.com/maps/place/Roma+Antica/data=!4m2!3m1!1s0x808580d6a05e160d:0xa809b3c1f3ec44c3,
Dumpling Kitchen,,https://www.google.com/maps/place/Dumpling+Kitchen/data=!4m2!3m1!1s0x808f7d835ad0d52f:0x61768a5c80a9e9dc,
