Title,Note,URL,Comment
CHILI,Shannon,https://www.google.com/maps/place/CHILI/data=!4m2!3m1!1s0x89c259e3a8e62d25:0xd830fb7fdc4fa9f4,
Pranakhon,Shannon's fave Thai restaurant (also Lisa from Blackpink's fave lol),https://www.google.com/maps/place/Pranakhon/data=!4m2!3m1!1s0x89c259c29d3f6979:0xa75b49602df01d5,
Le Sia,Shannon,https://www.google.com/maps/place/Le+Sia/data=!4m2!3m1!1s0x89c259b584a365ab:0xd0f88b078768d104,
Raku,Shannon,https://www.google.com/maps/place/Raku/data=!4m2!3m1!1s0x89c2599cd02ee1f1:0x6716c1f123435a34,
The Dolar Shop Hot Pot Manhattan,Shannon's fave hot pot spot,https://www.google.com/maps/place/The+Dolar+Shop+Hot+Pot+Manhattan/data=!4m2!3m1!1s0x89c25940d89b5469:0x981e1dab052cc224,
Foreign Cinema,,https://www.google.com/maps/place/Foreign+Cinema/data=!4m2!3m1!1s0x808f7e3ec8cb0b3f:0x2f54db460b3cf3d9,
AFURI Ebisu,,https://www.google.com/maps/place/AFURI+Ebisu/data=!4m2!3m1!1s0x60188b41c5548b81:0xbb158bd909edb2d8,
A10,Vinyl bar,https://www.google.com/maps/place/A10/data=!4m2!3m1!1s0x60188b8d0bbc998d:0xdbdb6eb72400c38f,
Cédric Grolet Opéra,Famous pastry chef ,https://www.google.com/maps/place/C%C3%A9dric+Grolet+Op%C3%A9ra/data=!4m2!3m1!1s0x47e66f0c31ec0787:0xec70be4fbd091765,
Bacon Bacon,Breakfast and lunch sandwiches  ,https://www.google.com/maps/place/Bacon+Bacon/data=!4m2!3m1!1s0x808580ab34cf25d9:0x4c8a17598443328b,
Wildseed,,https://www.google.com/maps/place/Wildseed/data=!4m2!3m1!1s0x808581e84d11fae7:0x739675ed30f7c2da,
Old Mandarin Islamic Restaurant,,https://www.google.com/maps/place/Old+Mandarin+Islamic+Restaurant/data=!4m2!3m1!1s0x808f7db1d279a241:0xc5793d00d68db101,
Georgetown Cupcake,,https://www.google.com/maps/place/Georgetown+Cupcake/data=!4m2!3m1!1s0x89b7b648df5e6ba1:0x1d0fae5121cdb7af,
Shabu Club,,https://www.google.com/maps/place/Shabu+Club/data=!4m2!3m1!1s0x808587162b94c623:0x1d3ba3ebed51d6ea,
Johnny Foley's Irish House,,https://www.google.com/maps/place/Johnny+Foley's+Irish+House/data=!4m2!3m1!1s0x8085808f14f10a61:0x71b8039fc71b444a,
Foghorn Taproom,Chicken and beer,https://www.google.com/maps/place/Foghorn+Taproom/data=!4m2!3m1!1s0x8085874c63c0faa3:0x8022bf110bcaa948,
Mama Ji's,,https://www.google.com/maps/place/Mama+Ji's/data=!4m2!3m1!1s0x808f7e0465399793:0x37c5935c29b37084,
Bar Crenn,,https://www.google.com/maps/place/Bar+Crenn/data=!4m2!3m1!1s0x808580d085a8ae2f:0xc573c81c22347a3b,
Copra,,https://www.google.com/maps/place/Copra/data=!4m2!3m1!1s0x808581a403631d1b:0x1bf43aadb575c02c,
Wirtshaus in der Au,,https://www.google.com/maps/place/Wirtshaus+in+der+Au/data=!4m2!3m1!1s0x479ddf7c987782d9:0x49df88b233dfc267,
Mirablau,,https://www.google.com/maps/place/Mirablau/data=!4m2!3m1!1s0x12a4981b8e7d21db:0x906895d755a11f40,
Ciutat Comtal,"Bea: Famous tapas place, open air seating in the boulevard ",https://www.google.com/maps/place/Ciutat+Comtal/data=!4m2!3m1!1s0x12a4a2f2fb952999:0x9e8658bf28dbb5d6,
El Racó del Cava,"Cheap tapas, super local",https://www.google.com/maps/place/El+Rac%C3%B3+del+Cava/data=!4m2!3m1!1s0x12a4a267b1e08271:0x6ac3755dccb3bdf9,
Mama Gorda,Bocadillos,https://www.google.com/maps/place/Mama+Gorda/data=!4m2!3m1!1s0x12a4a3851f9f4bcd:0x997f96b21180fc9a,
Bar Torpedo,Bocadillos,https://www.google.com/maps/place/Bar+Torpedo/data=!4m2!3m1!1s0x12a4a32b63f8ac41:0xffed19a8db3637f9,
La Caseta del Migdia,Bar with great views at the top of the hill,https://www.google.com/maps/place/La+Caseta+del+Migdia/data=!4m2!3m1!1s0x12a4a214eb10de41:0x1ac22a48749e7b70,
Taverna El Glop,,https://www.google.com/maps/place/Taverna+El+Glop/data=!4m2!3m1!1s0x12a4a2bc1ef928ef:0x3dacb26a6fb1b2d7,
Restaurante Carmen,,https://www.google.com/maps/place/Restaurante+Carmen/data=!4m2!3m1!1s0x12a498865a3b1eef:0x8c537a47ffd034dd,
O'Retorno,,https://www.google.com/maps/place/O'Retorno/data=!4m2!3m1!1s0x12a4a285cdbcd6a3:0xdf0da38df2664c6c,
L'Òstia,Nestor: seafood tapas,https://www.google.com/maps/place/L'%C3%92stia/data=!4m2!3m1!1s0x12a4a3aa73192cbd:0x2d5015f014ace202,
Bodega Manolo,"Nestor: menu lunch and house wine
MarcG: octopus ink bravas",https://www.google.com/maps/place/Bodega+Manolo/data=!4m2!3m1!1s0x12a4a2bbb6de0cb1:0xf16ea0a991937813,
Sala Apolo,MarcG,https://www.google.com/maps/place/Sala+Apolo/data=!4m2!3m1!1s0x12a4a25c75a2cf3b:0xfe58977ad221b3a6,
Nevermind,MarcG: nightlife,https://www.google.com/maps/place/Nevermind/data=!4m2!3m1!1s0x12a4a2f491b85535:0xa2db9531709916d3,
BierCaB,MarcG,https://www.google.com/maps/place/BierCaB/data=!4m2!3m1!1s0x12a4a28c01dcfa57:0x979f723351b2af21,
Kinza,MarcG,https://www.google.com/maps/place/Kinza/data=!4m2!3m1!1s0x12a4a34a10182d65:0x91d7a900e768cb2f,
Razzmatazz,,https://www.google.com/maps/place/Razzmatazz/data=!4m2!3m1!1s0x12a4a3190e0640b5:0x40f9d8fe93a98ca,
Cañete,Tapas recommended by Marc,https://www.google.com/maps/place/Ca%C3%B1ete/data=!4m2!3m1!1s0x12a4a258412bcb19:0x1c77b2f8f4cdfb63,
Puertecillo Born,,https://www.google.com/maps/place/Puertecillo+Born/data=!4m2!3m1!1s0x12a4a2fdf058c593:0x2ee6fee9e98b57db,
Lost Cat Bar & Bites,Bar with the owner's cats,https://www.google.com/maps/place/Lost+Cat+Bar+%26+Bites/data=!4m2!3m1!1s0x808581fbdb0f3765:0x41aec76505569041,
Mandalay Restaurant,Iconic Burmese resto,https://www.google.com/maps/place/Mandalay+Restaurant/data=!4m2!3m1!1s0x8085873c9a913065:0x788e4b120aaaa7d5,
Alis SUPERFOOD,,https://www.google.com/maps/place/Alis+SUPERFOOD/data=!4m2!3m1!1s0x479e75bb2e898599:0x88c21af063e44ceb,
NEN-Imbiss,,https://www.google.com/maps/place/NEN-Imbiss/data=!4m2!3m1!1s0x479ddf7f26244b85:0x4627df6ce374cefb,
Benko Pizzeria,,https://www.google.com/maps/place/Benko+Pizzeria/data=!4m2!3m1!1s0x479e754873783483:0xae8cdec9f9722a53,
Afghanisches Restaurant Pivasta München,,https://www.google.com/maps/place/Afghanisches+Restaurant+Pivasta+M%C3%BCnchen/data=!4m2!3m1!1s0x479e7555942a594d:0x1e37c54f57edd83b,
Cochinchina,,https://www.google.com/maps/place/Cochinchina/data=!4m2!3m1!1s0x479e75c704db2501:0x36636c4f92abbfa0,
Martuni's,,https://www.google.com/maps/place/Martuni's/data=!4m2!3m1!1s0x8085809fc1d9fd7f:0x3c302f46424a3609,
Bäckerei Schmidt - Brotmanufaktur - bestes Brot,,https://www.google.com/maps/place/B%C3%A4ckerei+Schmidt+-+Brotmanufaktur+-+bestes+Brot/data=!4m2!3m1!1s0x479ddf816b47cd0b:0xd4c6073a5208110b,
POLKA Restaurant,,https://www.google.com/maps/place/POLKA+Restaurant/data=!4m2!3m1!1s0x479ddf8190eae4b1:0xe314d0282cf79fe7,
El Español - Spanisches Restaurant in München,,https://www.google.com/maps/place/El+Espa%C3%B1ol+-+Spanisches+Restaurant+in+M%C3%BCnchen/data=!4m2!3m1!1s0x479ddf81a7d0df23:0x8a3758574d6a1f49,
El Perro,,https://www.google.com/maps/place/El+Perro/data=!4m2!3m1!1s0x479ddf80c192ea5b:0xb643a82356579778,
Haidhauser Augustiner,,https://www.google.com/maps/place/Haidhauser+Augustiner/data=!4m2!3m1!1s0x479ddf810055ada7:0xf506feea37a65745,
Giorgia Trattoria,,https://www.google.com/maps/place/Giorgia+Trattoria/data=!4m2!3m1!1s0x479ddf88b8fc0b7d:0x39de19737cbc4c1f,
Restaurante o Portugal,,https://www.google.com/maps/place/Restaurante+o+Portugal/data=!4m2!3m1!1s0x479ddf87cadb837b:0xbf94b005b90b993a,
Fiorella Sunset,,https://www.google.com/maps/place/Fiorella+Sunset/data=!4m2!3m1!1s0x8085872bb29a5c29:0x2c7342767120093d,
Mama Mu's Bistro,,https://www.google.com/maps/place/Mama+Mu's+Bistro/data=!4m2!3m1!1s0x808587462cec24ad:0xed399fea5f1fc305,
Yuanbao Jiaozi 元寶餃子,,https://www.google.com/maps/place/Yuanbao+Jiaozi+%E5%85%83%E5%AF%B6%E9%A4%83%E5%AD%90/data=!4m2!3m1!1s0x808587701d90f889:0xdd60638f98b34f50,
Del Popolo,,https://www.google.com/maps/place/Del+Popolo/data=!4m2!3m1!1s0x8085808dc2a02303:0x65859a8c13592c08,
Golden Crab House,Garlic noodles ,https://www.google.com/maps/place/Golden+Crab+House/data=!4m2!3m1!1s0x808587d9e2a4afd5:0x9049da7bf9c7965c,
Yummy Dumpling,Frozen dumplings ,https://www.google.com/maps/place/Yummy+Dumpling/data=!4m2!3m1!1s0x80858765ed5da613:0xb252bb2a97152596,
Mourad,1 star Michelin Moroccan restaurant ,https://www.google.com/maps/place/Mourad/data=!4m2!3m1!1s0x8085807d3f01a483:0xa8e386b194f11d36,
Zazie,"Brunch, or more expensive dinner",https://www.google.com/maps/place/Zazie/data=!4m2!3m1!1s0x8085875453992781:0x2612640bb3814f41,
Rhea's Deli & Market,Sandwich,https://www.google.com/maps/place/Rhea's+Deli+%26+Market/data=!4m2!3m1!1s0x808f7e3d032224f1:0x82436951e41a6463,
b. patisserie,,https://www.google.com/maps/place/b.+patisserie/data=!4m2!3m1!1s0x808580c961a0d5e7:0xea755410f0b98bb,
BIAZZA eat & greek restaurant bar,,https://www.google.com/maps/place/BIAZZA+eat+%26+greek+restaurant+bar/data=!4m2!3m1!1s0x479ddf6891f948cf:0xfc07ed5d0bc3331f,
Azalina's,,https://www.google.com/maps/place/Azalina's/data=!4m2!3m1!1s0x80858116c8bb6a41:0x1ecc40c53b586d01,
Maison Massard,,https://www.google.com/maps/place/Maison+Massard/data=!4m2!3m1!1s0x479ddf793a7e9b11:0xf5761bc45c776d5e,
The Bapsang,Authentic Korean,https://www.google.com/maps/place/The+Bapsang/data=!4m2!3m1!1s0x808fb50a1578460d:0x2ecb4947492a4380,
Hasir Ocakbaşı,Turkish dude that’s Yejin’s chef friend says this place is legit,https://www.google.com/maps/place/Hasir+Ocakba%C5%9F%C4%B1/data=!4m2!3m1!1s0x47a84f50dc0e0179:0xa5bfca8fbba50fbb,
K'Ups Gemüsekebap,,https://www.google.com/maps/place/K'Ups+Gem%C3%BCsekebap/data=!4m2!3m1!1s0x47a851ff034c0cb9:0xcc0eea070ba18b04,
Granny‘s 한상,,https://www.google.com/maps/place/Granny%E2%80%98s+%ED%95%9C%EC%83%81/data=!4m2!3m1!1s0x47a85312e7d48755:0x367ffe4acd852af9,
Boxhagener Platz,,https://www.google.com/maps/place/Boxhagener+Platz/data=!4m2!3m1!1s0x47a84e5edfbb9139:0x64d2319b3f19cf56,
44 Brekkie,egg sandwich,https://www.google.com/maps/place/44+Brekkie/data=!4m2!3m1!1s0x47a84f349b93e3bd:0x2ac3778d5beaf77e,
Restaurant Austria 🇦🇹 Das Original,Weinerschnitzel,https://www.google.com/maps/place/Restaurant+Austria+%F0%9F%87%A6%F0%9F%87%B9+Das+Original/data=!4m2!3m1!1s0x47a84fd9c39d770d:0x1d33e617adc0ffc9,
Lebensmittel in Mitte,Käsespätzle,https://www.google.com/maps/place/Lebensmittel+in+Mitte/data=!4m2!3m1!1s0x47a851e1ce4b62a5:0x812c5b845c124b16,
Mustafa's Gemüse Kebap,Gemüsedöner,https://www.google.com/maps/place/Mustafa's+Gem%C3%BCse+Kebap/data=!4m2!3m1!1s0x47a85029195b7e73:0xa934dc3108889d2f,
Azzam Restaurant,,https://www.google.com/maps/place/Azzam+Restaurant/data=!4m2!3m1!1s0x47a84fbd00fd96a1:0x2b750456794169e3,
Shaam Restaurant,,https://www.google.com/maps/place/Shaam+Restaurant/data=!4m2!3m1!1s0x47a84fa1db9e70c9:0x95fa5f4f630289c0,
Curry 36,,https://www.google.com/maps/place/Curry+36/data=!4m2!3m1!1s0x47a850291fffa7c9:0x84f86b5c641fdb04,
MOZZAMO,,https://www.google.com/maps/place/MOZZAMO/data=!4m2!3m1!1s0x479e7572ca818519:0x166e0855df12bc0c,
Steinheil 16,Alyssa’s favorite German restaurant ,https://www.google.com/maps/place/Steinheil+16/data=!4m2!3m1!1s0x479e75e5cbc8ff45:0xff72ff3b15a14662,
Paulaner am Nockherberg,,https://www.google.com/maps/place/Paulaner+am+Nockherberg/data=!4m2!3m1!1s0x479e75e342913839:0x540da3ab3b23f3b9,
Mystikon,,https://www.google.com/maps/place/Mystikon/data=!4m2!3m1!1s0x479ddf0b71116fbb:0x35340b594398ada2,
Chome,Izakaya with late happy hour — 10-11pm but double check before going bc they change it,https://www.google.com/maps/place/Chome/data=!4m2!3m1!1s0x808f7f738799d151:0x6f84ecee6aed914d,
Hofbräukeller,,https://www.google.com/maps/place/Hofbr%C3%A4ukeller/data=!4m2!3m1!1s0x479e7580eb22dcdb:0x6e526f9c46329547,
Hofbräuhaus München,,https://www.google.com/maps/place/Hofbr%C3%A4uhaus+M%C3%BCnchen/data=!4m2!3m1!1s0x479e758bcf52fcc5:0xa9c170edcdbd1a2f,
A K Meats,Dope sandwich spot,https://www.google.com/maps/place/A+K+Meats/data=!4m2!3m1!1s0x80858705bead17f7:0x38e7226a624f9403,
Duan Chun Zhen Noodle House,,https://www.google.com/maps/place/Duan+Chun+Zhen+Noodle+House/data=!4m2!3m1!1s0x808fb5ca2de3d20d:0x8ef9d77c924a6f09,
Restaurant Jeanne D'Arc,,https://www.google.com/maps/place/Restaurant+Jeanne+D'Arc/data=!4m2!3m1!1s0x8085808c2577a1b3:0x42bd22c2b5d566be,
GOLA,SFs only Tunisian restaurant,https://www.google.com/maps/place/GOLA/data=!4m2!3m1!1s0x808f7ff7ab7898b7:0xf88c4b5c95f6afe0,
Pink Onion,Go on Wednesday. Appetizer pizza wine and desert for $15. Go with a group,https://www.google.com/maps/place/Pink+Onion/data=!4m2!3m1!1s0x808f7e26781d2833:0x4ac1022242693b28,
Soong Kee Beef Noodles & Low Yau Kee Porridge,Beef and tripe noodle soup,https://www.google.com/maps/place/Soong+Kee+Beef+Noodles+%26+Low+Yau+Kee+Porridge/data=!4m2!3m1!1s0x31cc49d215e3cbb7:0xf887251c6288ff4d,
Peacekeeper,,https://www.google.com/maps/place/Peacekeeper/data=!4m2!3m1!1s0x808581fc0f67c6dd:0x14374764e2b4b9a4,
Inle Burmese Cuisine,,https://www.google.com/maps/place/Inle+Burmese+Cuisine/data=!4m2!3m1!1s0x808f7fb188a10a2b:0xd5d3393ba86e0640,
Coconuts Caribbean Restaurant & Bar,,https://www.google.com/maps/place/Coconuts+Caribbean+Restaurant+%26+Bar/data=!4m2!3m1!1s0x808fbb3a332cb443:0x67f92c9b7d26d489,
Taisan Huakee restaurant 利桦饭店,Taishan food,https://www.google.com/maps/place/Taisan+Huakee+restaurant+%E5%88%A9%E6%A1%A6%E9%A5%AD%E5%BA%97/data=!4m2!3m1!1s0x8085870d745efd25:0xd4de16569f22f6b0,
Papa Cristo's Greek Grill,All you can eat Greek bbq ,https://www.google.com/maps/place/Papa+Cristo's+Greek+Grill/data=!4m2!3m1!1s0x80c2b8789c21a95f:0x3a72df2bc8bb204f,
Sri Ananda Bhavan - Sunnyvale,Huge dosas,https://www.google.com/maps/place/Sri+Ananda+Bhavan+-+Sunnyvale/data=!4m2!3m1!1s0x808fb6162911276b:0x8c1927f8cd4d73f3,
The Devil's Acre,,https://www.google.com/maps/place/The+Devil's+Acre/data=!4m2!3m1!1s0x808580f462738a95:0x40b2da3d819da5ea,
Vesuvio Cafe,,https://www.google.com/maps/place/Vesuvio+Cafe/data=!4m2!3m1!1s0x808580f48826674f:0x23ae1c58dd5b28c3,
BUN BO HUE SONG HUONG,"Bun Bo hue , get the appetizer sampler plate ",https://www.google.com/maps/place/BUN+BO+HUE+SONG+HUONG/data=!4m2!3m1!1s0x808fcd03bf495969:0x4c6da11347dd69cd,
Da Fei Ge Restaurant,"Northern style Chinese skewers, clay pot rice",https://www.google.com/maps/place/Da+Fei+Ge+Restaurant/data=!4m2!3m1!1s0x809ad1e88cd3fa23:0xdb2df4a914501e46,
Swan Oyster Depot,,https://www.google.com/maps/place/Swan+Oyster+Depot/data=!4m2!3m1!1s0x8085809e8e89d111:0xe8ac4b9bfa4fbbd4,
Ikeda's,"Oprah’s favorite pie, burgers",https://www.google.com/maps/place/Ikeda's/data=!4m2!3m1!1s0x809b056a04c55c77:0xb242bebb67a4ca5b,
Manitas Cafe,,https://www.google.com/maps/place/Manitas+Cafe/data=!4m2!3m1!1s0x8085874db9410e47:0x2f39922855245432,
Nopa,,https://www.google.com/maps/place/Nopa/data=!4m2!3m1!1s0x808580afc823d4fd:0x58725c5c1643cf05,
Burger Bar,,https://www.google.com/maps/place/Burger+Bar/data=!4m2!3m1!1s0x808e3335e9766bbb:0xf7ffe8cafe91a2ef,
Rantei Japanese Cuisine,,https://www.google.com/maps/place/Rantei+Japanese+Cuisine/data=!4m2!3m1!1s0x808fcbe4ecd2c325:0x1282199f5d43399b,
Scoma's Restaurant,Holiday eggnog every December ,https://www.google.com/maps/place/Scoma's+Restaurant/data=!4m2!3m1!1s0x808580fc871ec6ad:0x976bca61020dcc34,
Wild Side West,Cheap pints,https://www.google.com/maps/place/Wild+Side+West/data=!4m2!3m1!1s0x808f7e595c2871ed:0x1a2f18ed830cace1,
The Bitter End,You can get a steak dinner here for like $20,https://www.google.com/maps/place/The+Bitter+End/data=!4m2!3m1!1s0x8085873c08cc6d39:0xcba2c7cab4a384eb,
SK Seoul Kalbi Korean BBQ,AYCE charcoal grill kbbq,https://www.google.com/maps/place/SK+Seoul+Kalbi+Korean+BBQ/data=!4m2!3m1!1s0x808f7777a5d4341d:0x9c2b47bb0c1beb0c,
The Crew,"Pocha, honeycomb makgeoli",https://www.google.com/maps/place/The+Crew/data=!4m2!3m1!1s0x8085876286ae232d:0x84c51fe85bb63313,
Golden Steer Steakhouse Las Vegas,Old school steakhouse,https://www.google.com/maps/place/Golden+Steer+Steakhouse+Las+Vegas/data=!4m2!3m1!1s0x80c8c475a54e00e3:0xf8755fde4cbb4d1d,
Park's BBQ,,https://www.google.com/maps/place/Park's+BBQ/data=!4m2!3m1!1s0x80c2c78249aba68f:0x6b5f9f23aa51f439,
Kate's Kitchen,,https://www.google.com/maps/place/Kate's+Kitchen/data=!4m2!3m1!1s0x808580a6cc89dfe1:0x8f29d43a1b6d8c32,
Indian Oven Restaurant,,https://www.google.com/maps/place/Indian+Oven+Restaurant/data=!4m2!3m1!1s0x808580a6c524f157:0x69418ef011761f36,
Palmyra,,https://www.google.com/maps/place/Palmyra/data=!4m2!3m1!1s0x808580a672c817ef:0xb2566cd79927c4cc,
Gao Viet Kitchen,,https://www.google.com/maps/place/Gao+Viet+Kitchen/data=!4m2!3m1!1s0x808f9fc70f4614a7:0x8933309dabe33dea,
Bigspoon korean bistro,,https://www.google.com/maps/place/Bigspoon+korean+bistro/data=!4m2!3m1!1s0x808fcdd9ac04ef67:0xf5d602b4a15cfd7,
Regalito Rosticeria,,https://www.google.com/maps/place/Regalito+Rosticeria/data=!4m2!3m1!1s0x808f7e3cd6154529:0x77d8e32512437bd5,
Zuni Café,signature Caesar salad and brick-oven roasted chicken for two,https://www.google.com/maps/place/Zuni+Caf%C3%A9/data=!4m2!3m1!1s0x8085809fabbdbb3b:0x9f78fd6bc9972489,
Emperor Norton's BoozeLand,,https://www.google.com/maps/place/Emperor+Norton's+BoozeLand/data=!4m2!3m1!1s0x80858090a3ea40f3:0x1cb73e0d8af67b26,
Nute's,,https://www.google.com/maps/place/Nute's/data=!4m2!3m1!1s0x808f7e59c16fed97:0x5d00327cee85e563,
The Skewer Bar,,https://www.google.com/maps/place/The+Skewer+Bar/data=!4m2!3m1!1s0x808fcf1fc910a24f:0xbafe1b8b1009b9ab,
La Vaca Birria,,https://www.google.com/maps/place/La+Vaca+Birria/data=!4m2!3m1!1s0x808f7f24dfac02f5:0xcd4677ea9ef0e51e,
La Palma Mexicatessen,,https://www.google.com/maps/place/La+Palma+Mexicatessen/data=!4m2!3m1!1s0x808f7e48e2ed257d:0xe881a65b921b318c,
Kabab & Curry's,,https://www.google.com/maps/place/Kabab+%26+Curry's/data=!4m2!3m1!1s0x808fca4ee487d295:0x701b0e2f9618c391,
Chili House SF,"Peking duck, bring parents here",https://www.google.com/maps/place/Chili+House+SF/data=!4m2!3m1!1s0x8085873db04a299d:0x6783ac50b0804eba,
Tartine Bakery,,https://www.google.com/maps/place/Tartine+Bakery/data=!4m2!3m1!1s0x808f7e1807365605:0x601f7a97f0ce6c6b,
Arizmendi Bakery,,https://www.google.com/maps/place/Arizmendi+Bakery/data=!4m2!3m1!1s0x808f7e4081fd74db:0xa387dff5515cf0af,
Pollo Campero,,https://www.google.com/maps/place/Pollo+Campero/data=!4m2!3m1!1s0x808f7e40aa341901:0x762220fed4532586,
The Spicy Shrimp,"Hong Kong cafe, rice roll. It’s popular tho so try to come early or order ahead",https://www.google.com/maps/place/The+Spicy+Shrimp/data=!4m2!3m1!1s0x8085808b54428907:0x45d61ceb001c601b,
Pixiu Mala Hongtang Oakland 麻辣烫 (피슈 마라홍탕),,https://www.google.com/maps/place/Pixiu+Mala+Hongtang+Oakland+%E9%BA%BB%E8%BE%A3%E7%83%AB+(%ED%94%BC%EC%8A%88+%EB%A7%88%EB%9D%BC%ED%99%8D%ED%83%95)/data=!4m2!3m1!1s0x80857d77327e324d:0x8cd568d1bca68a1,
Seven Hills,Greg Popovich fave resto,https://www.google.com/maps/place/Seven+Hills/data=!4m2!3m1!1s0x808580ec0b6a5473:0x3b90b19f3096695a,
Original Joe's,,https://www.google.com/maps/place/Original+Joe's/data=!4m2!3m1!1s0x808580f1118b217d:0x3937c8b9b320c10b,
A16,,https://www.google.com/maps/place/A16/data=!4m2!3m1!1s0x808580d439568613:0x25052d08a2414fb0,
Little Hunan Restaurant,crack chicken wings party tray,https://www.google.com/maps/place/Little+Hunan+Restaurant/data=!4m2!3m1!1s0x808f7c2346015b57:0x5430b930cdf6e35f,
Armando's Restaurant + Bar,$1.50 Taco Tuesday,https://www.google.com/maps/place/Armando's+Restaurant+%2B+Bar/data=!4m2!3m1!1s0x808fcb5747e6eb85:0x593066ae36a058d8,
Gonpachi Nishi-Azabu,Featured in Kill Bill,https://www.google.com/maps/place/Gonpachi+Nishi-Azabu/data=!4m2!3m1!1s0x60188b7a9a5e0913:0x1290299c462e0387,
Peasant Pies Café & Catering,Pot pies,https://www.google.com/maps/place/Peasant+Pies+Caf%C3%A9+%26+Catering/data=!4m2!3m1!1s0x8085875d83c44105:0xcedf2df45c26926e,
The Stinking Rose,,https://www.google.com/maps/place/The+Stinking+Rose/data=!4m2!3m1!1s0x808580f38b929d5b:0xf78790e8d70230fa,
Shalizaar,,https://www.google.com/maps/place/Shalizaar/data=!4m2!3m1!1s0x808f9f3f9f70513d:0xe69d83e553d0a4cc,
Noren Izakaya,,https://www.google.com/maps/place/Noren+Izakaya/data=!4m2!3m1!1s0x808581adf20145db:0x7359e620522c6fcb,
NICE 2 MEET U那年遇见,,https://www.google.com/maps/place/NICE+2+MEET+U%E9%82%A3%E5%B9%B4%E9%81%87%E8%A7%81/data=!4m2!3m1!1s0x808fc76c5fcfffff:0x66a658d48f020b10,
Wing Lee BBQ,,https://www.google.com/maps/place/Wing+Lee+BBQ/data=!4m2!3m1!1s0x8085873c1198c40f:0xa210764bdf593f80,
Chez Christina,"French Vietnamese, get their sizzling steak",https://www.google.com/maps/place/Chez+Christina/data=!4m2!3m1!1s0x808fcf3b05f52fed:0xf52a46872f4de13b,
Chibog,,https://www.google.com/maps/place/Chibog/data=!4m2!3m1!1s0x808f7bd3bd800c81:0x9b93ebee4eb3b970,
Xian Steam Pot & Yakiniku,,https://www.google.com/maps/place/Xian+Steam+Pot+%26+Yakiniku/data=!4m2!3m1!1s0x808fc99f73cf6997:0x1534bff6d96bd8f3,
Noodle in a Haystack,Creative takes on ramen,https://www.google.com/maps/place/Noodle+in+a+Haystack/data=!4m2!3m1!1s0x80858760d4b2a8a3:0x8ec361fd5e9a2963,
Liguria Bakery,Focaccia pizza ,https://www.google.com/maps/place/Liguria+Bakery/data=!4m2!3m1!1s0x808580f102838a6b:0x9d8666f032d52799,
HUE Restaurant,"Bun beo, Vietnamese dumplings",https://www.google.com/maps/place/HUE+Restaurant/data=!4m2!3m1!1s0x808e328183a6c147:0xcbc7a1576a15deb3,
Sidewalk Juice,Açaí bowl,https://www.google.com/maps/place/Sidewalk+Juice/data=!4m2!3m1!1s0x808581fb778479c5:0x3fa59d44247420da,
Kingdom Of Dumpling,,https://www.google.com/maps/place/Kingdom+Of+Dumpling/data=!4m2!3m1!1s0x808f7d3931946b65:0xe1d349bdf3b9869,
Cafe Mei 美而美,Taiwanese cafe,https://www.google.com/maps/place/Cafe+Mei+%E7%BE%8E%E8%80%8C%E7%BE%8E/data=!4m2!3m1!1s0x808fc71d61bcb7d7:0x6cd30ddf8f1b4c8,
Ming Hing Restaurant,Rice roll ,https://www.google.com/maps/place/Ming+Hing+Restaurant/data=!4m2!3m1!1s0x808f7efcd694abd9:0x2a50eb1dd8340d86,
Stella Pastry,Cannoli,https://www.google.com/maps/place/Stella+Pastry/data=!4m2!3m1!1s0x80858142bbda3f7d:0x4e12e74cf9c2346c,
Buster's Cheese Steak,Open late for munchies,https://www.google.com/maps/place/Buster's+Cheese+Steak/data=!4m2!3m1!1s0x808580f3f3bf0475:0xe2c89146841b5b9,
Shanghai No.1,,https://www.google.com/maps/place/Shanghai+No.1/data=!4m2!3m1!1s0x808fb5bc9bf3a785:0x1986586558b9d981,
House of Pancakes,,https://www.google.com/maps/place/House+of+Pancakes/data=!4m2!3m1!1s0x808f7d919ee7be5f:0x87b94c2a9d332efb,
Loeb Boathouse,,https://www.google.com/maps/place/Loeb+Boathouse/data=!4m2!3m1!1s0x89c2589a07c05e9b:0xe028574b947ab258,
Biryaniz Milpitas,Puri pani,https://www.google.com/maps/place/Biryaniz+Milpitas/data=!4m2!3m1!1s0x808fc927f9fb6213:0x5c53427720369281,
Hawaiian Fresh Seafood At Centerpark Labs,,https://www.google.com/maps/place/Hawaiian+Fresh+Seafood+At+Centerpark+Labs/data=!4m2!3m1!1s0x80dc0720c6935b9d:0x4b184a99a18d1374,
Chaat Bhavan,,https://www.google.com/maps/place/Chaat+Bhavan/data=!4m2!3m1!1s0x808fb5e5e482ffc1:0xb5b50d2d3dd78360,
Lion Dance Café,Vegan Singaporean,https://www.google.com/maps/place/Lion+Dance+Caf%C3%A9/data=!4m2!3m1!1s0x808f817f59aa5fa9:0xc6930eb94f2d3188,
Highland Noodles,,https://www.google.com/maps/place/Highland+Noodles/data=!4m2!3m1!1s0x808fc93e6b2b09bb:0x5ca6969823e5ddd5,
Ruby B.B.Q. Food,,https://www.google.com/maps/place/Ruby+B.B.Q.+Food/data=!4m2!3m1!1s0x80c2d086158c78f7:0xcb06abd13eb150ad,
